,filename,measure,current_chord,next_chord,current_position,next_position
8665,142,14.5,F,F,x.3.3.2.x.x,x.3.3.2.x.x
8676,142,24.0,G5,F,3.5.5.x.x.x,x.3.3.2.x.x
8677,142,24.5,C,G,x.3.2.0.x.x,3.2.0.0.x.x
8679,142,25.5,G,F,3.2.0.0.x.x,x.3.3.2.x.x
8681,142,26.5,C,Bb5,x.3.2.0.x.x,x.1.3.3.x.x
8732,142,61.0,C5,G5,x.3.5.5.x.x,3.5.5.x.x.x
8733,142,60.5,C,C5,x.3.2.0.x.x,x.3.5.5.x.x
8746,142,70.5,Bb5,C,x.1.3.3.x.x,x.3.2.0.x.x
8774,142,91.5,F5,F,1.3.x.x.x.x,x.3.3.2.x.x
8782,142,96.5,C,C,x.3.2.0.x.x,x.3.2.0.x.x
8783,142,97.5,C,G5,x.3.2.0.x.x,3.5.5.x.x.x
8784,143,8.5,Bbmaddb13,Am6,6.x.4.6.6.x,5.x.4.5.5.x
8785,143,9.5,Am6,Ab6/9,5.x.4.5.5.x,4.x.3.3.4.x
8786,143,10.5,Ab6/9,A6/9,4.x.3.3.4.x,5.x.4.4.5.x
8787,143,11.5,A6/9,Ab6/9,5.x.4.4.5.x,4.x.3.3.4.x
8788,143,16.5,Bbm6,Am6,6.x.5.6.6.x,5.x.4.5.5.x
8790,143,32.5,Fm7,Bb7(#11),x.8.6.8.9.x,6.x.6.7.5.x
8791,143,33.5,Bb7(#11),Ebm7,6.x.6.7.5.x,x.6.4.6.7.x
8792,143,34.5,Ebm7,Ab7(#11),x.6.4.6.7.x,4.x.4.5.3.x
8793,143,35.5,Ab7(#11),Db6/9,4.x.4.5.3.x,x.4.3.3.4.x
8794,143,40.5,Ebm7,Ab7,x.6.4.6.7.x,4.x.4.5.4.x
8795,143,41.5,Ab7,Db6/9,4.x.4.5.4.x,x.4.3.3.4.x
8796,143,48.5,Ebm9,Ab7,x.6.4.6.6.x,4.x.4.5.4.x
8800,143,72.5,Ebm7,Bb7(#11),x.6.8.6.7.x,6.x.6.7.5.x
8801,143,73.5,Bb7(#11),Ebm7,6.x.6.7.5.x,x.6.8.6.7.x
8802,143,74.5,Ebm7,Ab7(#11),x.6.8.6.7.x,4.x.4.5.3.x
8810,143,112.5,Fm7,Bb7(#11),x.8.10.8.9.x,6.x.6.7.5.x
8811,143,113.5,Bb7(#11),Ebm9,6.x.6.7.5.x,x.6.4.6.6.x
8812,143,114.5,Ebm9,Ab7(#11),x.6.4.6.6.x,4.x.4.5.3.x
8826,143,162.5,Db6/9,D9,x.4.3.3.4.x,x.5.4.5.5.x
8827,143,163.5,D9,Db6/9,x.5.4.5.5.x,x.4.3.3.4.x
8833,144,28.5,D,B,x.5.7.7.7.5,7.9.9.8.7.7
8834,145,1.5,Bm,E,x.2.4.4.3.2,0.2.2.1.0.0
8835,145,3.0,G,F#,3.5.5.4.3.3,2.4.4.3.2.2
8836,145,2.5,E,G,0.2.2.1.0.0,3.5.5.4.3.3
8837,145,3.5,F#,F#,2.4.4.3.2.2,2.4.4.3.2.2
8838,145,4.5,F#,Bm,2.4.4.3.2.2,x.2.4.4.3.2
8851,145,17.0,Bm,E,7.9.9.7.7.7,x.7.9.9.9.7
8852,145,16.5,F#,Bm,2.4.4.3.2.2,7.9.9.7.7.7
8854,145,17.5,E,Bm,x.7.9.9.9.7,7.9.9.7.7.7
8855,145,18.5,E,G,x.7.9.9.9.7,3.5.5.4.3.3
8892,145,49.5,Bm,E,x.2.4.4.3.2,x.7.9.9.9.7
8895,145,52.5,E,Bm,x.7.9.9.9.7,x.2.4.4.3.2
8897,145,58.5,E,Bm,0.2.2.1.0.0,x.2.4.4.3.2
8949,146,27.5,C7(#9),Fm7,x.3.2.3.4.0,1.x.1.1.1.x
8950,146,28.5,Fm7,C7(b9),1.x.1.1.1.x,x.3.2.3.2.x
8951,146,29.5,C7(b9),Fm7,x.3.2.3.2.x,1.x.1.1.1.x
8956,146,34.5,Fm7,F7(#5),1.x.1.1.1.x,1.x.1.2.2.x
8957,146,35.5,F7(#5),Bbm7,1.x.1.2.2.x,x.1.3.1.2.x
8958,146,36.5,Bbm7,Eb7,x.1.3.1.2.x,x.x.1.0.2.x
8959,146,37.5,Eb7,Abmaj7,x.x.1.0.2.x,4.x.5.5.4.x
8960,146,41.0,Eb/Db,Cm7,x.4.5.3.4.x,x.3.5.3.4.x
8961,146,40.5,Bb/D,Eb/Db,x.5.3.3.6.x,x.4.5.3.4.x
8962,146,41.5,Cm7,Fm7,x.3.5.3.4.x,1.x.1.1.1.x
8963,146,42.5,Fm7,C7(#9),1.x.1.1.1.x,x.3.2.3.4.0
8971,147,55.5,E5,A5,0.2.2.4.x.x,x.0.2.2.x.x
8972,147,56.5,A5,C5,x.0.2.2.x.x,x.3.5.5.x.x
8973,147,58.0,A5,D5,x.0.2.2.x.x,x.5.7.7.x.x
8974,147,57.5,C5,A5,x.3.5.5.x.x,x.0.2.2.x.x
8975,147,58.5,D5,E5,x.5.7.7.x.x,x.7.9.9.x.x
8976,147,59.5,E5,A5,x.7.9.9.x.x,x.0.2.2.x.x
8979,147,62.5,A5,E5,x.0.2.2.x.x,0.2.2.x.x.x
8988,147,102.5,A5,E5,x.0.2.2.x.x,0.2.2.4.x.x
9000,147,119.5,E5,D5,x.7.9.9.x.x,x.5.7.7.x.x
9001,147,120.5,F#5,D5,x.9.11.11.x.x,x.5.7.7.x.x
9006,147,144.0,G5,F#5,x.10.12.12.x.x,x.9.11.11.x.x
9007,147,143.5,E5,G5,x.7.9.9.x.x,x.10.12.12.x.x
9012,148,0.5,G,G,3.2.0.0.3.x,3.2.0.0.3.x
9015,148,3.5,G,D,3.2.0.0.3.x,x.x.0.2.3.2
9016,148,4.5,D,D,x.x.0.2.3.2,x.x.0.2.3.2
9017,148,8.5,C,A#dim7,x.3.2.0.1.0,x.1.2.0.2.0
9018,148,9.5,A#dim7,G/B,x.1.2.0.2.0,x.2.0.0.3.x
9019,148,10.5,G/B,Em,x.2.0.0.3.x,0.2.2.0.0.0
9020,148,11.5,Em,Am,0.2.2.0.0.0,x.0.2.2.1.0
9021,148,12.5,Am,A#dim7,x.0.2.2.1.0,x.1.2.0.2.0
9022,148,13.5,A#dim7,Bm,x.1.2.0.2.0,x.2.4.4.3.2
9023,148,14.5,Bm,E7,x.2.4.4.3.2,0.2.0.1.0.0
9024,148,15.5,E7,Am7,0.2.0.1.0.0,x.0.2.0.1.0
9025,148,16.5,Am7,D7,x.0.2.0.1.0,x.x.0.2.1.2
9026,148,17.5,D7,G5/D,x.x.0.2.1.2,x.x.0.0.3.3
9027,148,18.5,G5/D,Em/C#,x.x.0.0.3.3,x.4.5.4.5.x
9028,148,19.5,Em/C#,G/D,x.4.5.4.5.x,x.5.5.4.3.3
9029,148,20.5,G/D,D7,x.5.5.4.3.3,x.5.4.5.3.x
9030,148,21.5,D7,G,x.5.4.5.3.x,3.2.0.0.3.3
9031,148,22.5,G,G,3.2.0.0.3.3,3.2.0.0.3.3
9033,149,14.5,G,G,3.5.5.4.x.x,x.10.12.12.12.x
9034,149,18.5,Dm,D5,x.5.7.7.6.x,x.x.12.14.15.x
9035,149,22.5,F,C5,1.3.3.2.x.x,x.3.5.5.x.x
9036,149,23.5,C5,D5,x.3.5.5.x.x,x.5.7.7.x.x
9037,149,26.5,F,C5,1.3.3.2.1.x,x.3.5.5.x.x
9039,150,0.0,C,G,x.3.2.0.1.x,3.2.0.0.0.3
9040,150,0.5,G,Dm,3.2.0.0.0.3,x.x.0.2.3.1
9042,150,1.5,Dm,C,x.x.0.2.3.1,x.3.2.0.1.x
9043,150,2.5,G,F(add9),3.2.0.0.0.3,1.x.3.2.1.3
9045,150,3.5,F(add9),C,1.x.3.2.1.3,x.3.2.0.1.x
9110,151,16.5,Cm,Gm,x.x.x.5.4.3,x.x.x.3.3.3
9111,151,17.5,Gm,Fm,x.x.x.3.3.3,x.x.x.5.6.4
9112,151,18.5,Fm,C,x.x.x.5.6.4,x.x.x.5.5.3
9113,151,19.5,C,Cm,x.x.x.5.5.3,x.x.x.5.4.3
9127,151,33.5,Gm,D7,x.x.x.3.3.3,x.5.4.5.3.x
9128,151,34.5,D7,Cm,x.5.4.5.3.x,x.x.x.5.4.3
9134,151,40.5,Gm,Fm,x.x.x.3.3.3,1.3.3.1.1.1
9135,151,41.5,Fm,Fm,1.3.3.1.1.1,1.3.3.1.1.1
9136,151,42.5,Fm,Cm,1.3.3.1.1.1,x.x.x.5.4.3
9144,151,50.5,C,D,x.x.x.5.5.3,x.5.7.7.7.5
9145,151,51.5,D,Cm,x.5.7.7.7.5,x.x.x.5.4.3
9163,151,69.5,C,C,x.x.x.5.5.3,x.x.x.5.5.3
9184,152,4.0,Fsus2/C,C,x.3.3.0.3.x,x.3.2.0.1.x
9186,152,4.5,C,Fsus2/C,x.3.2.0.1.x,x.3.3.0.3.x
9189,152,6.5,C,C,x.3.2.0.1.x,x.3.2.0.1.x
9198,152,12.0,Fsus2,G,1.x.3.0.1.x,3.x.0.0.3.x
9199,152,11.5,C/E,Fsus2,0.x.x.x.x.x,1.x.3.0.1.x
9200,152,13.5,Fsus2,Fsus2,1.x.3.0.1.x,1.x.3.0.1.x
9202,152,18.0,Fsus2,G7,1.x.3.0.1.x,3.x.3.0.1.x
9204,152,18.5,Csus2,C,x.3.0.0.3.x,x.3.2.0.1.x
9206,152,19.5,C,Fsus2,x.3.2.0.1.x,1.x.3.0.1.x
9207,152,21.5,G/F,G,1.x.x.x.x.x,3.x.0.0.3.x
9208,152,23.0,Am,Am7,x.0.x.x.x.x,x.0.x.0.1.0
9209,152,22.5,G,Am,3.x.0.0.3.x,x.0.x.x.x.x
9210,152,23.5,Am7,Fmaj9,x.0.x.0.1.0,1.x.x.x.x.x
9211,152,25.5,C,G,x.3.2.0.1.x,3.x.0.0.3.x
9212,152,26.5,G,Am7,3.x.0.0.3.x,x.0.x.0.1.0
9220,152,36.0,Fmaj9,G7,1.x.x.x.x.x,3.x.3.0.1.x
9222,152,37.0,C,C/E,x.3.2.0.1.x,0.x.x.x.x.x
9223,152,36.5,G7,C,3.x.3.0.1.x,x.3.2.0.1.x
9225,152,37.5,C/E,Fmaj9,0.x.x.x.x.x,1.x.x.x.x.x
9227,152,40.0,F,G,1.x.x.x.x.x,3.x.0.0.3.x
9228,152,39.5,C,F,x.3.2.0.1.x,1.x.x.x.x.x
9229,152,40.5,G,C,3.x.0.0.3.x,x.3.2.0.1.x
9233,153,10.5,Asus2,Asus2/G,x.0.2.2.0.0,3.x.2.2.0.0
9234,153,11.5,Asus2/G,Asus2/F#,3.x.2.2.0.0,2.x.2.2.0.0
9235,153,12.5,Asus2/F#,Esus4,2.x.2.2.0.0,0.x.2.2.0.0
9236,153,13.5,Esus4,Asus2,0.x.2.2.0.0,x.0.2.2.0.0
9252,153,45.5,Esus4,G5,0.x.2.2.0.0,3.x.0.0.3.3
9253,153,50.5,G5,D,3.x.0.0.3.3,x.0.0.2.3.2
9267,153,87.5,G5,F#m,3.x.0.0.3.3,2.4.4.2.x.x
9268,153,88.5,F#m,Fmaj7(#11),2.4.4.2.x.x,1.3.3.2.0.0
9272,153,101.5,Fmaj7(#11),Fmaj7(#11),1.3.3.2.0.0,1.3.3.2.0.0
9283,153,126.5,Asus2/F#,Fmaj7(#11),2.x.2.2.0.0,1.3.3.2.0.0
9284,154,0.0,C,A,x.3.2.0.1.0,x.0.2.2.2.0
9286,154,0.5,G,C,x.x.0.0.0.x,x.3.2.0.1.0
9289,154,3.0,F6,F,x.x.3.2.3.1,x.x.3.2.1.1
9290,154,2.5,F,F6,x.x.3.2.1.1,x.x.3.2.3.1
9291,154,3.5,D,D,x.x.0.2.3.2,x.x.0.2.3.2
9292,154,14.5,A,A,x.0.2.2.2.0,x.0.2.2.2.0
9293,154,15.5,A,Bm,x.0.2.2.2.0,x.2.4.4.3.2
9294,154,16.5,Bm,Bm,x.2.4.4.3.2,x.2.4.4.3.2
9295,154,17.5,Bm,D,x.2.4.4.3.2,x.x.0.2.3.2
9323,155,68.5,F#m7,Asus2,2.4.2.2.2.2,x.0.2.4.0.x
9324,155,69.5,Asus2,E5,x.0.2.4.0.x,0.x.2.4.0.x
9325,155,70.5,E5,DMaj9(add13),0.x.2.4.0.x,x.x.0.4.2.0
9326,155,71.5,DMaj9(add13),F#m7,x.x.0.4.2.0,2.4.2.2.2.2
9366,156,1.0,G5,F5,3.5.5.x.x.x,1.3.3.x.x.x
9367,156,0.5,F5,G5,1.3.3.x.x.x,3.5.5.x.x.x
9390,156,13.0,A5,G5,5.7.7.x.x.x,3.5.5.x.x.x
9391,156,12.5,G5,A5,3.5.5.x.x.x,5.7.7.x.x.x
9398,156,17.0,D5,C5,x.5.7.7.x.x,x.3.5.5.x.x
9399,156,16.5,C5,D5,x.3.5.5.x.x,x.5.7.7.x.x
9410,156,22.5,D5,C,x.5.7.7.x.x,8.10.10.9.8.8
9435,156,36.5,A5,D5,5.7.7.x.x.x,x.5.7.7.x.x
9502,156,72.5,D5,D,x.5.7.7.x.x,x.5.7.7.7.x
9503,157,0.5,Am,C,x.0.2.2.1.0,x.3.2.0.1.0
9504,157,1.5,C,G,x.3.2.0.1.0,3.2.0.0.3.x
9505,157,2.5,G,Dm,3.2.0.0.3.x,x.x.0.2.3.1
9506,157,3.5,Dm,Am,x.x.0.2.3.1,x.0.2.2.1.0
9519,157,20.5,F6,Dm7,1.3.0.2.x.x,x.x.0.2.1.1
9520,157,21.5,Dm7,Am7,x.x.0.2.1.1,x.0.2.0.1.x
9521,157,24.5,F6,Gadd9,1.3.0.2.x.x,3.2.0.2.x.x
9522,157,25.5,Gadd9,G,3.2.0.2.x.x,3.2.0.0.3.x
9523,157,26.5,G,Am,3.2.0.0.3.x,x.0.2.2.1.0
9524,157,32.0,Dm9,Dm,x.x.0.2.1.0,x.x.0.2.3.1
9525,157,31.5,Dm,Dm9,x.x.0.2.3.1,x.x.0.2.1.0
9527,157,33.5,Am,G,x.0.2.2.1.0,3.2.0.0.3.x
9545,157,64.5,F,G,1.3.3.2.1.x,3.2.0.0.3.x
9546,157,65.5,G,Fadd9,3.2.0.0.3.x,1.3.3.0.x.x
9547,157,66.5,Fadd9,C/E,1.3.3.0.x.x,0.x.2.0.1.x
9550,157,73.0,G,Em7,3.2.0.0.3.x,0.2.0.x.x.x
9551,157,73.5,Em7,Am,0.2.0.x.x.x,x.0.2.2.1.0
9564,157,105.0,G,G,3.2.0.0.3.x,3.2.0.0.0.x
9566,158,34.5,G,Fsus2,3.2.0.0.0.3,1.3.3.0.1.1
9567,158,35.5,Fsus2,Em,1.3.3.0.1.1,0.2.2.0.0.0
9570,158,57.0,G5,A5,3.5.5.x.x.x,x.0.2.2.x.x
9571,158,58.0,A5,B5,x.0.2.2.x.x,x.2.4.4.x.x
9572,158,57.5,B5,A5,x.2.4.4.x.x,x.0.2.2.x.x
9580,158,102.5,C#5,G5,x.4.6.6.x.x,3.5.5.x.x.x
9585,159,9.5,A,A,5.7.7.6.5.5,5.7.7.6.5.5
9587,159,23.0,D5,C5,10.12.12.x.x.x,8.10.10.x.x.x
9588,159,22.5,A,D5,5.7.7.6.5.5,10.12.12.x.x.x
9590,159,23.5,G5,D5,x.10.12.12.x.x,10.12.12.x.x.x
9594,159,26.5,D5,A,10.12.12.x.x.x,5.7.7.6.5.5
9595,159,27.5,A,C,5.7.7.6.5.5,x.3.5.5.5.x
9596,159,28.5,C,D,x.3.5.5.5.x,x.5.7.7.7.x
9597,159,29.5,D,A,x.5.7.7.7.x,5.7.7.6.5.5
9602,159,34.5,A,E5,5.7.7.6.5.5,x.7.9.9.x.x
9603,159,35.5,E5,G5,x.7.9.9.x.x,x.10.12.12.x.x
9633,159,89.0,A,G,5.7.7.6.5.5,3.5.5.4.3.3
9635,159,89.5,G,D,3.5.5.4.3.3,x.5.7.7.7.x
9636,160,57.5,Asus2,E/A,x.0.2.2.0.0,x.0.2.1.0.0
9637,160,61.5,G6,F#7add11,3.5.5.4.0.0,2.4.4.3.0.0
9638,160,64.0,D5,E5,x.5.7.7.x.x,0.2.2.x.x.x
9639,160,64.5,E5,Asus2,0.2.2.x.x.x,x.0.2.2.0.0
9648,160,130.0,G7M/D,C7M,x.5.4.0.0.x,x.3.2.0.0.x
9650,160,136.0,C,D,x.3.2.5.x.x,x.5.4.7.x.x
9652,160,140.0,Cadd9,C7M,x.3.2.0.3.x,x.3.2.0.0.x
9657,160,152.5,A5,Asus2,x.0.2.2.x.x,x.0.2.2.0.0
9663,161,0.0,A,A7,x.0.2.2.2.0,x.0.2.0.2.0
9665,161,0.5,A7,A,x.0.2.0.2.0,x.0.2.2.2.0
9666,161,1.5,A7,Dm,x.0.2.0.2.0,x.x.0.2.3.1
9667,161,2.5,Dm,Dm,x.x.0.2.3.1,x.x.0.2.3.1
9668,161,3.5,Dm,F,x.x.0.2.3.1,1.3.3.2.1.1
9669,161,4.5,F,F,1.3.3.2.1.1,1.3.3.2.1.1
9670,161,5.5,F,Dm,1.3.3.2.1.1,x.x.0.2.3.1
9673,161,9.5,A,Dm,x.0.2.2.2.0,x.x.0.2.3.1
9676,161,13.5,A,F,x.0.2.2.2.0,1.3.3.2.1.1
9677,161,18.5,A,A,x.0.2.2.2.0,x.0.2.2.2.0
9678,161,20.0,Dm,Dsus2,x.x.0.2.3.1,x.x.0.2.3.0
9681,161,21.5,Dsus2,C,x.x.0.2.3.0,x.3.2.0.1.0
9682,161,22.5,C,C,x.3.2.0.1.0,x.3.2.0.1.0
9684,161,24.5,C,F,x.3.2.0.1.0,1.3.3.2.1.1
9685,161,25.5,F,Bbm,1.3.3.2.1.1,x.1.3.3.2.1
9686,161,26.5,Bbm,F,x.1.3.3.2.1,1.3.3.2.1.1
9687,161,27.5,F,C,1.3.3.2.1.1,x.3.2.0.1.0
9691,161,30.5,Bbm,A7,x.1.3.3.2.1,x.0.2.0.2.0
9696,161,34.5,Dsus2,F,x.x.0.2.3.0,1.3.3.2.1.1
9697,161,35.5,F,Dsus2,1.3.3.2.1.1,x.x.0.2.3.0
9698,161,36.5,Dsus2,Dm,x.x.0.2.3.0,x.x.0.2.3.1
9705,161,42.5,Dm,A,x.x.0.2.3.1,x.0.2.2.2.0
9711,161,48.5,C,A,x.3.2.0.1.0,x.0.2.2.2.0
9713,161,52.5,Dm,C,x.x.0.2.3.1,x.3.2.0.1.0
9720,161,61.5,Bbm,A,x.1.3.3.2.1,x.0.2.2.2.0
9772,162,0.0,A,Asus2,x.0.2.2.2.0,x.0.2.2.0.0
9774,162,0.5,Asus2,A,x.0.2.2.0.0,x.0.2.2.2.0
9779,162,12.5,F#m,D,2.4.4.2.2.2,x.x.0.2.3.2
9780,162,13.5,D,F#m,x.x.0.2.3.2,2.4.4.2.2.2
9781,162,14.5,F#m,Gmaj7,2.4.4.2.2.2,x.x.0.0.0.2
9782,162,16.0,F#m,E,2.4.4.2.2.2,0.2.2.1.0.0
9783,162,15.5,Gmaj7,F#m,x.x.0.0.0.2,2.4.4.2.2.2
9784,162,36.0,D,D7,x.x.0.2.3.2,x.x.0.2.1.2
9785,162,35.5,A7sus2,D,x.0.2.2.0.3,x.x.0.2.3.2
9787,162,36.5,D7,D,x.x.0.2.1.2,x.x.0.2.3.2
9788,162,37.5,D7,D7,x.x.0.2.1.2,x.x.0.2.1.2
9789,162,39.0,E,E7,0.2.2.1.0.0,0.2.2.1.3.0
9790,162,38.5,D7,E,x.x.0.2.1.2,0.2.2.1.0.0
9792,162,39.5,E7,D,0.2.2.1.3.0,x.x.0.2.3.2
9798,162,43.5,E,E5,0.2.2.1.0.0,0.2.2.x.x.x
9799,163,12.5,Dsus2,Dsus2/C#,x.5.7.7.5.5,x.4.x.2.3.0
9800,163,19.5,Gsus2,Dsus2,3.0.0.0.3.x,x.x.0.2.3.0
9801,163,20.5,Dsus2,Asus4,x.x.0.2.3.0,x.0.2.2.3.0
9802,163,21.5,Asus4,Bm7,x.0.2.2.3.0,x.2.4.2.3.2
9803,163,22.5,Bm7,Gsus2,x.2.4.2.3.2,3.x.x.2.3.3
9804,163,28.5,Dsus2,Dsus2/C#,x.x.0.2.3.0,x.4.x.2.3.0
9805,163,29.5,Dsus2/C#,Bm7,x.4.x.2.3.0,x.2.4.2.3.2
9809,163,35.5,Gsus2,Dsus2,3.x.x.2.3.3,x.x.0.2.3.0
9812,163,38.5,Bm7,Dsus2/G,x.2.4.2.3.2,3.x.0.0.3.2
9813,163,39.5,Dsus2/G,Dsus2,3.x.0.0.3.2,x.5.7.7.5.5
9816,163,42.5,Bm7,G(no3),x.2.4.2.3.2,3.x.0.0.0.x
9817,163,43.5,G(no3),Dsus2,3.x.0.0.0.x,x.x.0.2.3.0
9818,163,45.0,Dsus2/E,D,x.x.2.2.3.0,x.x.0.2.3.2
9819,163,44.5,Dsus2,Dsus2/E,x.x.0.2.3.0,x.x.2.2.3.0
9820,163,45.5,D,Bm7,x.x.0.2.3.2,x.2.4.2.3.2
9821,163,46.5,Bm7,D6/G,x.2.4.2.3.2,3.0.0.0.0.2
9822,163,47.5,D6/G,Dsus2,3.0.0.0.0.2,x.x.0.2.3.0
9825,163,50.0,Bm7,Bm,x.2.4.2.3.2,x.2.4.4.3.2
9827,163,50.5,Bm,D6/G,x.2.4.4.3.2,3.0.0.0.0.2
9828,163,51.5,D6/G,Bm,3.0.0.0.0.2,x.2.4.4.3.2
9829,163,52.5,Bm,G,x.2.4.4.3.2,3.x.0.0.0.3
9830,163,53.5,G,A6,3.x.0.0.0.3,x.0.2.2.2.2
9831,163,54.5,A6,F#m,x.0.2.2.2.2,2.4.4.2.2.2
9832,163,55.5,F#m,Bm,2.4.4.2.2.2,x.2.4.4.3.2
9865,163,90.5,Bm,Dsus2/G,x.2.4.4.3.2,3.x.0.0.3.2
9866,164,17.5,Fsus2,Dm,1.3.3.0.x.x,x.x.0.2.3.1
9867,164,18.5,Dm,F,x.x.0.2.3.1,1.0.3.2.1.1
9868,164,19.5,F,Dm,1.0.3.2.1.1,x.x.0.2.3.1
9869,164,20.5,Dm,Am7,x.x.0.2.3.1,x.0.2.0.1.0
9871,164,21.5,Am7,Dm,x.0.2.0.1.0,x.x.0.2.3.1
9872,164,22.5,Am7,G,x.0.2.0.1.0,3.2.0.0.3.3
9873,164,23.5,G,C,3.2.0.0.3.3,x.3.2.0.1.0
9874,164,24.5,C,Dm,x.3.2.0.1.0,x.x.0.2.3.1
9875,164,25.5,Dm,C,x.x.0.2.3.1,x.3.2.0.1.0
9885,164,34.0,C,G,x.3.2.0.1.0,3.2.0.0.3.3
9887,164,35.0,Dm,G,x.x.0.2.3.1,3.2.0.0.3.3
9888,164,34.5,G,Dm,3.2.0.0.3.3,x.x.0.2.3.1
9893,164,38.0,Am,F,x.0.2.2.1.0,1.3.3.2.1.1
9894,164,37.5,G,Am,3.2.0.0.3.3,x.0.2.2.1.0
9895,164,38.5,F,G,1.3.3.2.1.1,3.2.0.0.0.3
9896,164,39.5,G,C,3.2.0.0.0.3,x.3.2.0.1.0
9902,164,46.5,G,C,3.2.0.0.3.3,x.3.2.0.1.3
9903,164,47.5,C,Dm,x.3.2.0.1.3,x.x.0.2.3.1
9918,164,56.5,F,G,1.3.3.2.1.1,3.2.0.0.3.3
9931,164,64.5,Am,G,x.0.2.2.1.0,3.2.0.0.3.3
9936,164,69.5,Dm,E,x.x.0.2.3.1,x.7.9.9.9.x
9938,164,73.0,E,Am,0.2.2.1.0.0,x.0.2.2.1.0
9939,164,72.5,G,E,3.2.0.0.3.3,0.2.2.1.0.0
9945,164,77.0,E7,Am,0.2.0.1.0.0,x.0.2.2.1.0
9946,164,76.5,G,E7,3.2.0.0.3.3,0.2.0.1.0.0
9947,164,77.5,Am,Dm,x.0.2.2.1.0,x.x.0.2.3.1
9948,164,78.5,Dm,E,x.x.0.2.3.1,0.2.2.1.0.0
9950,164,79.5,E,C,0.2.2.1.0.0,x.3.2.0.1.0
9971,165,0.0,D/A,A,x.0.4.2.3.2,x.0.2.2.2.0
9972,165,1.0,E,F#m,0.2.2.1.0.0,2.4.4.2.2.2
9973,165,0.5,A,E,x.0.2.2.2.0,0.2.2.1.0.0
9974,165,1.5,F#m,Bm7,2.4.4.2.2.2,x.2.4.2.3.2
9975,165,2.5,Bm7,F#m,x.2.4.2.3.2,2.4.4.2.2.2
9977,165,3.5,F#m,D/A,2.4.4.2.2.2,x.0.4.2.3.2
9993,165,24.0,F#m,E,2.4.4.2.2.2,0.2.2.1.0.0
9995,165,24.5,E,D/A,0.2.2.1.0.0,x.0.4.2.3.2
10056,166,14.0,F,Ab,x.3.3.2.1.x,x.6.6.5.4.x
10057,166,14.5,Bb,Gm,x.8.8.7.6.x,x.5.5.3.3.x
10058,166,21.5,A,G,x.7.7.6.5.x,x.5.5.4.3.x
10059,166,22.5,G,F,x.5.5.4.3.x,x.3.3.2.1.x
10060,166,23.5,F,Dm,x.3.3.2.1.x,x.0.0.2.3.1
10061,166,24.5,Dm,Am,x.0.0.2.3.1,x.0.2.2.1.0
10062,166,26.0,C/G,C7,3.3.2.0.1.0,x.3.2.3.1.0
10063,166,25.5,Am,C/G,x.0.2.2.1.0,3.3.2.0.1.0
10064,166,26.5,C7,F,x.3.2.3.1.0,x.3.3.2.1.x
10069,166,31.0,Bb,Bbm,x.8.8.7.6.x,x.8.8.6.6.x
10070,166,30.5,C7,Bb,x.3.2.3.1.0,x.8.8.7.6.x
10071,166,32.0,F,D7,x.3.3.2.1.x,x.5.4.5.3.x
10072,166,31.5,Bbm,F,x.8.8.6.6.x,x.3.3.2.1.x
10073,166,33.0,Gm,C/G,x.5.5.3.3.x,3.3.2.0.1.0
10074,166,32.5,D7,Gm,x.5.4.5.3.x,x.5.5.3.3.x
10075,166,33.5,C/G,Bb,3.3.2.0.1.0,x.8.8.7.6.x
10076,166,34.5,Bb,F,x.8.8.7.6.x,x.3.3.2.1.x
10077,166,35.5,F,C/G,x.3.3.2.1.x,3.3.2.0.1.0
10078,166,36.5,C/G,F,3.3.2.0.1.0,x.3.3.2.1.x
10079,166,37.5,F,Bb,x.3.3.2.1.x,x.8.8.7.6.x
10082,166,40.5,C/G,Gm,3.3.2.0.1.0,x.5.5.3.3.x
10150,167,29.5,G/B,C,x.2.0.0.x.x,x.3.2.0.x.x
10151,167,32.5,G,F,3.2.0.0.x.x,1.3.3.2.x.x
10152,167,33.5,F,Em,1.3.3.2.x.x,0.2.2.0.x.x
10153,167,34.5,Em,Em7,0.2.2.0.x.x,0.2.0.0.x.x
10154,167,36.0,Cadd9,C,x.3.2.0.3.x,x.3.2.0.1.x
10155,167,35.5,Em7,Cadd9,0.2.0.0.x.x,x.3.2.0.3.x
10161,167,48.0,Em,G,0.2.2.0.0.x,3.2.0.0.3.x
10163,167,48.5,G,Em,3.2.0.0.3.x,0.2.2.0.0.x
10164,167,50.0,Bm,Csus2add#11,x.2.4.4.3.x,x.3.x.0.3.2
10165,167,49.5,G,Bm,3.2.0.0.3.x,x.2.4.4.3.x
10166,167,52.0,Em,G,0.2.2.0.x.x,3.2.0.0.0.x
10168,167,52.5,G,Em,3.2.0.0.0.x,0.2.2.0.x.x
10169,167,54.0,Bm7,C,x.2.0.2.3.x,x.3.2.0.1.x
10170,167,53.5,G,Bm7,3.2.0.0.0.x,x.2.0.2.3.x
10176,167,58.5,C,Em,x.3.2.0.1.x,0.x.x.12.12.12
10183,167,84.5,G,F,3.2.0.0.0.x,1.3.3.2.x.x
10208,167,106.5,Csus2add#11,Em,x.3.x.0.3.2,0.2.2.0.0.x
10209,168,9.0,F/A,C/G,x.x.x.2.1.1,x.x.x.0.1.0
10212,168,19.5,C/G,F/A,x.x.x.0.1.0,x.x.x.2.1.1
